Namespace(batch_size=32, dataset='knu', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='KNU_cls_1024', k=20, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=1024, output_channels=18, scheduler='cos', seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train 185, loss: 1.119953, train acc: 0.998798, train avg acc: 0.998453
Test 185, loss: 1.425439, test acc: 0.837780, test avg acc: 0.781684
Train 186, loss: 1.116628, train acc: 0.999038, train avg acc: 0.999229
Test 186, loss: 1.441051, test acc: 0.848453, test avg acc: 0.736500
Train 187, loss: 1.118181, train acc: 0.998798, train avg acc: 0.998284
Test 187, loss: 1.417418, test acc: 0.851654, test avg acc: 0.746897
Train 188, loss: 1.119163, train acc: 0.999279, train avg acc: 0.999708
Test 188, loss: 1.413935, test acc: 0.861259, test avg acc: 0.769495
Train 189, loss: 1.119138, train acc: 0.998077, train avg acc: 0.994696
Test 189, loss: 1.428198, test acc: 0.852721, test avg acc: 0.766710
Train 190, loss: 1.116733, train acc: 0.998798, train avg acc: 0.988871
Test 190, loss: 1.436730, test acc: 0.851654, test avg acc: 0.778009
Train 191, loss: 1.116256, train acc: 0.999760, train avg acc: 0.999597
Test 191, loss: 1.435964, test acc: 0.843116, test avg acc: 0.740143
Train 192, loss: 1.118296, train acc: 0.999279, train avg acc: 0.998829
Test 192, loss: 1.416763, test acc: 0.855923, test avg acc: 0.765045
Train 193, loss: 1.118015, train acc: 0.999279, train avg acc: 0.994035
Test 193, loss: 1.427329, test acc: 0.847385, test avg acc: 0.773134
Train 194, loss: 1.115709, train acc: 0.999038, train avg acc: 0.992758
Test 194, loss: 1.415209, test acc: 0.854856, test avg acc: 0.756993
Train 195, loss: 1.115801, train acc: 0.999279, train avg acc: 0.993554
Test 195, loss: 1.419163, test acc: 0.853789, test avg acc: 0.761490
Train 196, loss: 1.115364, train acc: 0.999279, train avg acc: 0.994255
Test 196, loss: 1.415646, test acc: 0.851654, test avg acc: 0.760634
Train 197, loss: 1.115317, train acc: 0.999038, train avg acc: 0.989718
Test 197, loss: 1.429888, test acc: 0.844184, test avg acc: 0.748666
Train 198, loss: 1.116355, train acc: 1.000000, train avg acc: 1.000000
Test 198, loss: 1.421178, test acc: 0.862327, test avg acc: 0.783024
Train 199, loss: 1.113908, train acc: 0.999038, train avg acc: 0.990848
Test 199, loss: 1.415859, test acc: 0.855923, test avg acc: 0.744943
Train 200, loss: 1.114459, train acc: 0.999519, train avg acc: 0.999761
Test 200, loss: 1.409241, test acc: 0.856990, test avg acc: 0.782217
Train 201, loss: 1.114493, train acc: 0.998798, train avg acc: 0.988860
Test 201, loss: 1.405762, test acc: 0.859125, test avg acc: 0.782979
Train 202, loss: 1.114550, train acc: 0.999519, train avg acc: 0.999530
Test 202, loss: 1.418137, test acc: 0.847385, test avg acc: 0.759194
Train 203, loss: 1.114969, train acc: 0.999038, train avg acc: 0.998985
Test 203, loss: 1.427934, test acc: 0.849520, test avg acc: 0.766210
Train 204, loss: 1.113710, train acc: 0.998798, train avg acc: 0.995692
Test 204, loss: 1.422115, test acc: 0.853789, test avg acc: 0.797334
Train 205, loss: 1.113251, train acc: 0.999038, train avg acc: 0.991457
Test 205, loss: 1.417950, test acc: 0.852721, test avg acc: 0.759489
Train 206, loss: 1.113816, train acc: 0.999038, train avg acc: 0.993298
Test 206, loss: 1.413838, test acc: 0.852721, test avg acc: 0.800194
Train 207, loss: 1.112906, train acc: 0.999760, train avg acc: 0.999930
Test 207, loss: 1.433202, test acc: 0.850587, test avg acc: 0.759828
Train 208, loss: 1.113726, train acc: 0.998798, train avg acc: 0.995594
Test 208, loss: 1.426884, test acc: 0.851654, test avg acc: 0.788639
Train 209, loss: 1.111660, train acc: 1.000000, train avg acc: 1.000000
Test 209, loss: 1.417932, test acc: 0.848453, test avg acc: 0.756446
Train 210, loss: 1.113456, train acc: 1.000000, train avg acc: 1.000000
Test 210, loss: 1.417753, test acc: 0.852721, test avg acc: 0.747392
Train 211, loss: 1.113898, train acc: 0.999519, train avg acc: 0.996128
Test 211, loss: 1.418947, test acc: 0.851654, test avg acc: 0.762410
Train 212, loss: 1.112555, train acc: 0.999760, train avg acc: 0.999930
Test 212, loss: 1.412752, test acc: 0.854856, test avg acc: 0.780133
Train 213, loss: 1.112793, train acc: 0.998558, train avg acc: 0.990293
Test 213, loss: 1.419688, test acc: 0.853789, test avg acc: 0.778834
Train 214, loss: 1.110794, train acc: 0.999519, train avg acc: 0.994154
Test 214, loss: 1.416918, test acc: 0.852721, test avg acc: 0.741040
Train 215, loss: 1.112934, train acc: 0.999519, train avg acc: 0.993709
Test 215, loss: 1.420926, test acc: 0.853789, test avg acc: 0.742058
Train 216, loss: 1.111006, train acc: 0.999279, train avg acc: 0.996338
Test 216, loss: 1.418578, test acc: 0.849520, test avg acc: 0.735589
Train 217, loss: 1.113497, train acc: 0.999519, train avg acc: 0.999484
Test 217, loss: 1.419546, test acc: 0.854856, test avg acc: 0.761848
Train 218, loss: 1.112351, train acc: 0.999279, train avg acc: 0.987485
Test 218, loss: 1.417839, test acc: 0.850587, test avg acc: 0.758227
Train 219, loss: 1.111607, train acc: 0.999760, train avg acc: 0.999880
Test 219, loss: 1.412318, test acc: 0.859125, test avg acc: 0.776466
Train 220, loss: 1.112235, train acc: 0.999519, train avg acc: 0.999587
Test 220, loss: 1.418249, test acc: 0.855923, test avg acc: 0.760684
Train 221, loss: 1.111271, train acc: 0.999760, train avg acc: 0.999930
Test 221, loss: 1.420746, test acc: 0.860192, test avg acc: 0.750789
Train 222, loss: 1.111249, train acc: 0.999519, train avg acc: 0.996435
Test 222, loss: 1.417744, test acc: 0.858058, test avg acc: 0.779651
Train 223, loss: 1.112280, train acc: 0.998798, train avg acc: 0.998566
Test 223, loss: 1.412854, test acc: 0.854856, test avg acc: 0.776120
Train 224, loss: 1.111956, train acc: 0.999279, train avg acc: 0.995537
Test 224, loss: 1.412524, test acc: 0.860192, test avg acc: 0.796082
Train 225, loss: 1.110900, train acc: 0.999519, train avg acc: 0.999810
Test 225, loss: 1.421778, test acc: 0.858058, test avg acc: 0.798281
Train 226, loss: 1.111719, train acc: 0.999519, train avg acc: 0.999651
Test 226, loss: 1.410088, test acc: 0.855923, test avg acc: 0.780488
Train 227, loss: 1.111195, train acc: 0.999038, train avg acc: 0.995739
Test 227, loss: 1.408662, test acc: 0.858058, test avg acc: 0.785749
Train 228, loss: 1.110182, train acc: 0.999760, train avg acc: 0.999881
Test 228, loss: 1.410543, test acc: 0.858058, test avg acc: 0.800214
Train 229, loss: 1.108574, train acc: 0.999760, train avg acc: 0.999171
Test 229, loss: 1.415769, test acc: 0.856990, test avg acc: 0.781335
Train 230, loss: 1.109770, train acc: 0.999519, train avg acc: 0.996662
Test 230, loss: 1.417704, test acc: 0.853789, test avg acc: 0.737467
Train 231, loss: 1.110524, train acc: 0.999519, train avg acc: 0.992459
Test 231, loss: 1.410723, test acc: 0.858058, test avg acc: 0.784512
Train 232, loss: 1.112214, train acc: 0.999760, train avg acc: 0.999158
Test 232, loss: 1.415047, test acc: 0.856990, test avg acc: 0.780651
Train 233, loss: 1.109653, train acc: 0.999519, train avg acc: 0.999788
Test 233, loss: 1.411793, test acc: 0.856990, test avg acc: 0.760363
Train 234, loss: 1.109737, train acc: 1.000000, train avg acc: 1.000000
Test 234, loss: 1.409018, test acc: 0.856990, test avg acc: 0.779600
Train 235, loss: 1.110966, train acc: 0.999519, train avg acc: 0.999540
Test 235, loss: 1.410687, test acc: 0.863394, test avg acc: 0.785876
Train 236, loss: 1.111530, train acc: 0.999760, train avg acc: 0.999881
Test 236, loss: 1.412888, test acc: 0.863394, test avg acc: 0.784624
Train 237, loss: 1.110654, train acc: 1.000000, train avg acc: 1.000000
Test 237, loss: 1.413271, test acc: 0.855923, test avg acc: 0.762268
Train 238, loss: 1.110364, train acc: 0.999038, train avg acc: 0.991569
Test 238, loss: 1.417804, test acc: 0.855923, test avg acc: 0.781974
Train 239, loss: 1.110198, train acc: 1.000000, train avg acc: 1.000000
Test 239, loss: 1.412463, test acc: 0.862327, test avg acc: 0.786488
Train 240, loss: 1.110417, train acc: 0.999519, train avg acc: 0.990622
Test 240, loss: 1.411162, test acc: 0.854856, test avg acc: 0.761893
Train 241, loss: 1.110789, train acc: 1.000000, train avg acc: 1.000000
Test 241, loss: 1.421727, test acc: 0.852721, test avg acc: 0.772981
Train 242, loss: 1.111528, train acc: 0.999760, train avg acc: 0.999881
Test 242, loss: 1.408848, test acc: 0.856990, test avg acc: 0.763671
Train 243, loss: 1.111403, train acc: 0.999279, train avg acc: 0.992873
Test 243, loss: 1.404074, test acc: 0.861259, test avg acc: 0.765084
Train 244, loss: 1.109202, train acc: 0.999760, train avg acc: 0.999880
Test 244, loss: 1.414860, test acc: 0.856990, test avg acc: 0.760314
Train 245, loss: 1.109962, train acc: 0.999760, train avg acc: 0.995726
Test 245, loss: 1.410875, test acc: 0.861259, test avg acc: 0.781402
Train 246, loss: 1.111962, train acc: 0.999519, train avg acc: 0.999201
Test 246, loss: 1.414970, test acc: 0.859125, test avg acc: 0.764701
Train 247, loss: 1.111213, train acc: 0.999519, train avg acc: 0.996409
Test 247, loss: 1.412457, test acc: 0.860192, test avg acc: 0.767388
Train 248, loss: 1.112085, train acc: 0.999519, train avg acc: 0.995850
Test 248, loss: 1.414114, test acc: 0.856990, test avg acc: 0.763880
Train 249, loss: 1.112042, train acc: 0.999519, train avg acc: 0.999174
Test 249, loss: 1.415166, test acc: 0.859125, test avg acc: 0.761999
